,0
0,0.043863769610361696
1,0.05846852354194358
2,0.06190195138102054
3,0.06625558625762148
4,0.06696606502483655
5,0.0702952899022326
6,0.08182190253381254
7,0.09286815796264816
8,0.08473378721170048
9,0.10059241296260864
10,0.09941688081263186
11,0.10231065289981885
12,0.11101152636549802
13,0.11423234877487927
14,0.12795403189019397
15,0.1328710402041572
16,0.13523366886933558
17,0.13150944960146183
18,0.14967201615529985
19,0.12924755363062712
20,0.13877559605368572
21,0.13809435462112102
22,0.12866705100049303
23,0.1540363230210562
24,0.15017484020013563
25,0.15042504753802566
26,0.13991734191364638
27,0.13610515184243666
28,0.14324511800260842
29,0.12958333800093524
30,0.13003120358435247
31,0.1326788037380365
32,0.13754814340280233
33,0.13464152232311583
34,0.12532135950642456
35,0.142692812537794
36,0.11865690067233639
37,0.12894124260979106
38,0.14150689073554037
39,0.11774979289611859
40,0.12026409417689365
41,0.1139689398887561
42,0.11724778280626658
43,0.09263862655229252
44,0.09309139711815957
45,0.09329649021939912
46,0.09716203838740814
47,0.08872583199276451
48,0.08338177947278819
49,0.07688376604025818
50,0.08717547128991078
51,0.07340202413720895
52,0.07364304644273663
53,0.07280524514271136
54,0.08651454335728949
55,0.09993313594950742
56,0.06422225022732872
57,0.063135436040016
58,0.07493452858877588
59,0.06907092738204712
60,0.05390912100364252
61,0.06064588473437177
62,0.07007517920442977
63,0.05547803594000772
64,0.0562681529465594
65,0.05671238006888862
66,0.05550073866163421
67,0.04704613318794057
68,0.05333399112877632
69,0.060882027828732664
70,0.036213780747154437
71,0.050017883207978855
72,0.034976601106613076
73,0.04647555313913156
74,0.037361076329612976
75,0.053177197598309696
76,0.037848096515707176
77,0.039350294752812445
78,0.04191990142810285
79,0.051531669546219745
80,0.04145716972457537
81,0.03921871904489164
82,0.05062768832824899
83,0.040160448147106675
84,0.02676242002097444
85,0.04585145220692571
86,0.044747362705023726
87,0.02930207829912872
88,0.03179083133420964
89,0.03782466044662634
90,0.05828469556550472
91,0.04398492331383247
92,0.024227640215449323
93,0.034580345077582716
94,0.03604287323876442
95,0.045171069145868624
96,0.055087311013379076
97,0.06840797667941405
98,0.04725306651384476
99,0.026701223387337266
100,0.02779091889155061
101,0.03407494172403787
102,0.03957465229084023
103,0.032172725798448196
104,0.03541723661892818
105,0.03175330889971506
106,0.03828562599120515
107,0.03795165804189105
108,0.03861681696627396
109,0.02673095674116087
110,0.04215426919808204
111,0.03240971777642834
112,0.030214989216690108
113,0.04638175134644906
114,0.028871434575194435
115,0.036490868042325875
116,0.024470374053517586
117,0.022013654467346443
118,0.02993510823225773
119,0.0848270182301896
