,0
0,0.051137416147165916
1,0.06612308379963427
2,0.07393712182793731
3,0.07452802760907
4,0.08357355184160777
5,0.0875111614683556
6,0.09231421868069718
7,0.10568036252078788
8,0.10830582117888292
9,0.10924763850094497
10,0.11667520907453684
11,0.14911692407963797
12,0.138786070062142
13,0.1376972549936581
14,0.14145472602285997
15,0.13467768130456576
16,0.143025188088513
17,0.1371600604626545
18,0.13371056175060586
19,0.13046768180240442
20,0.13595751855556631
21,0.13981876072293595
22,0.13301706777117012
23,0.13253610857087053
24,0.12430679655531607
25,0.12858422578487355
26,0.1170310109291979
27,0.12282410419283522
28,0.1122659640414384
29,0.10553667862865934
30,0.1280557925137398
31,0.10377196417590522
32,0.09893939856916704
33,0.08966374147428756
34,0.08409568237385323
35,0.08962155315765818
36,0.1110018859866599
37,0.07937724918178427
38,0.08012108078504267
39,0.08155313681197067
40,0.06565719954794948
41,0.07926345401614807
42,0.06950177720386641
43,0.08815183455949267
44,0.07354249064746304
45,0.0464043719188586
46,0.049940081051048864
47,0.06136329196802055
48,0.05534667002362455
49,0.06128461018349865
50,0.04663683536294796
51,0.05497852738414956
52,0.050176866688755185
53,0.036727756468854934
54,0.03783225723597108
55,0.04291851835945829
56,0.03692944622314324
57,0.050197985738816606
58,0.036406282278290146
59,0.037107292566908485
60,0.0768120326140278
61,0.03368848029960296
62,0.028817800806306772
63,0.04463115385596567
64,0.07152391389674574
65,0.03158684765638397
66,0.03384570166047524
67,0.06020413874636543
68,0.05982154341103489
69,0.028352938169705022
70,0.021461259112526748
71,0.030943646620586452
72,0.020787709241407975
73,0.0312026054371937
74,0.02290387502128664
75,0.024834736458801396
76,0.027623062953298617
77,0.02215318918757886
78,0.03303371960529778
79,0.01771176437078833
80,0.02558413372699129
81,0.024719717903693993
82,0.034478757988535814
83,0.020131879442744353
84,0.040288519437239774
85,0.042913564088338914
86,0.03141078068011068
87,0.02429077927215067
88,0.02241681946436923
89,0.031224508850725835
90,0.03389214870912555
91,0.01805110120953571
92,0.04522284814231328
93,0.019309828548901627
94,0.039980830554823536
95,0.018549475857370473
96,0.041321735712862045
97,0.024894466940552903
98,0.018856476220341145
99,0.02258688841291386
100,0.01859391453014655
101,0.018263510603390865
102,0.020642682405972317
103,0.03238722146773246
104,0.02105987300918156
105,0.028776320314318433
106,0.0232461158306792
107,0.03133682638312981
108,0.053678462208399065
109,0.038444121809185945
110,0.02039864735714
111,0.0454995884064963
112,0.052437095055024634
113,0.03256269652349848
114,0.017046268071192316
115,0.03334008300105427
116,0.03287337044802524
117,0.02254459291313502
118,0.11052434442227478
119,0.02436145313627154
