,0
0,0.0673473797354365
1,0.078825963223253
2,0.08526597094485171
3,0.10004580116823969
4,0.09424887562834527
5,0.1060021704519987
6,0.10800251910919552
7,0.1253187650387743
8,0.1252121075974054
9,0.1548804195742184
10,0.14270080100765398
11,0.15249799256734392
12,0.16711628508890397
13,0.17511554913535776
14,0.19037480278972535
15,0.17509314058680275
16,0.18721886902863477
17,0.18433058337510486
18,0.20113918335028896
19,0.18804219590889065
20,0.2361833318293419
21,0.18302746907056655
22,0.19934207273808602
23,0.19041580980564468
24,0.18626303575259348
25,0.1896937174904686
26,0.17529705916382363
27,0.16611431569904014
28,0.16816599881203492
29,0.14745559026322197
30,0.1744562695141394
31,0.16662080140271945
32,0.15717028819804812
33,0.1458173638066893
34,0.13765227091951762
35,0.12492046642825883
36,0.15011255148771666
37,0.12545078751552352
38,0.10406849498744636
39,0.11080749482175879
40,0.14138483680619868
41,0.07601430232175956
42,0.09715359594565069
43,0.08121535872180793
44,0.07396706436257089
45,0.08625457355379988
46,0.0690532406828681
47,0.07176285076494093
48,0.06954432415724791
49,0.07317699646541348
50,0.1687691080892301
51,0.10248915878493207
52,0.06451139443406968
53,0.04956327173517629
54,0.0767858427386369
55,0.0740440617518267
56,0.050905127631217836
57,0.07373859187022723
58,0.08583480442023239
59,0.09063972136939415
60,0.04263450405681443
61,0.0599932576167628
62,0.036525003266690996
63,0.030512152506018384
64,0.04369469660247301
65,0.03957765866364679
66,0.08591423710236487
67,0.0465956251445323
68,0.0700553315246744
69,0.1018102596788752
70,0.06283243081443378
71,0.031751000351341874
72,0.04532939525736194
73,0.040772402777017144
74,0.04539216054200666
75,0.042941023563297646
76,0.06998182766329639
77,0.10510604991195648
78,0.030473558867679943
79,0.02967192938510735
80,0.03729425775529424
81,0.11534358098790908
82,0.0354448659827139
83,0.02568385547617155
84,0.03418594336640954
85,0.049479609759967784
86,0.04011343548297407
87,0.06258091014999868
88,0.10066766775966852
89,0.029529186940211536
90,0.27287117829169394
91,0.024221371327727493
92,0.033242969261436675
93,0.04495196175020569
94,0.047827438207477126
95,0.039055718351258456
96,0.037595100922813984
97,0.05748600975797016
98,0.03938080531301097
99,0.09119746861925745
100,0.035696151135071
