,0
0,0.035971236036790956
1,0.04780942885716739
2,0.06429285144734782
3,0.07706491983479764
4,0.07571950031428136
5,0.08244142602979951
6,0.09137237804076927
7,0.10215829363916888
8,0.10178446406637637
9,0.11522533057808731
10,0.12080969295305334
11,0.11632822129389571
12,0.12743197558211256
13,0.13607653058361194
14,0.14740631194459283
15,0.17743824335155098
16,0.15734693663380722
17,0.15209925162600377
18,0.17282853324190733
19,0.17247296787164115
20,0.1682685991179737
21,0.17889545848316205
22,0.18470375861599636
23,0.17610759337955872
24,0.15829660194291686
25,0.1878678398029351
26,0.16122589620762456
27,0.15911108298010762
28,0.16352121272021827
29,0.14274779692197576
30,0.1597179149247101
31,0.16235320574975332
32,0.13895295908929134
33,0.1242632564907967
34,0.11756396942872417
35,0.12294201807479206
36,0.1625438466092982
37,0.11189766192526059
38,0.10785219554479879
39,0.12020749975139738
40,0.11184884429844125
41,0.13222098311907932
42,0.11412143418933492
43,0.09756872926593743
44,0.0962134589705063
45,0.06937441169336254
46,0.092042614537609
47,0.08306604183937195
48,0.06877396808899146
49,0.09320392248172239
50,0.07276173097468523
51,0.06888930018644114
52,0.09170253476929287
53,0.0648448241226179
54,0.04675315688992488
55,0.07710416559023249
56,0.05658659596534703
57,0.08124858752616182
58,0.10434218529648732
59,0.05209559680684906
60,0.054694349352875635
61,0.04482935356548932
62,0.05539658459875246
63,0.04999921564822113
64,0.05149974926986628
65,0.06547006566020175
66,0.03601460671649595
67,0.05490387300585507
68,0.039914460421695774
69,0.040912367157597926
70,0.053069307462388415
71,0.04515695359319725
72,0.08565210516691471
73,0.0723734994192397
74,0.03403268310656924
75,0.07124700690813748
76,0.038913158056424466
77,0.047462187394172725
78,0.07359542813700949
79,0.04501946824409156
80,0.04881531465007419
81,0.044990073332836854
82,0.028116308842151078
83,0.025688223413833235
84,0.03601110321106825
85,0.06088851437223374
86,0.03849182679802739
87,0.04232214185967091
88,0.05812693207719941
89,0.08058459259141036
90,0.07211101456725368
91,0.03275664181605169
92,0.04534078508147941
93,0.13019480362845032
94,0.04058148991998306
95,0.03138403394567641
96,0.04825720008989342
97,0.08716626272923478
98,0.031245498073358517
99,0.035039839829281584
100,0.0599928171169356
101,0.035015120094602996
102,0.07561542923524076
103,0.048054278508155225
104,0.05221434884851359
105,0.03189026495197977
106,0.04127474587578889
107,0.03330419247794391
108,0.03242789565841688
109,0.03624662446646299
110,0.059383828853685046
111,0.04185994335006938
112,0.0377147220699012
113,0.021257842246413642
114,0.044853249856410225
115,0.0297724016010354
116,0.031517261672007524
117,0.019978371700080957
118,0.02536342508819079
119,0.028241550287020332
