,0
0,0.07469368844396315
1,0.08226472916309187
2,0.0827877899041472
3,0.09801258812469689
4,0.10108009680768416
5,0.12401207832764873
6,0.1296597443623141
7,0.13201815047659352
8,0.16100247456851777
9,0.15258048387363382
10,0.18210096288175048
11,0.16456355590820576
12,0.17225236643114777
13,0.18594696025436352
14,0.19070024105327044
15,0.19323168613177383
16,0.20233979340329356
17,0.20426977480738007
18,0.192729422800066
19,0.18907193011354978
20,0.18328351747103788
21,0.1774333265944717
22,0.19922008251731613
23,0.20416697637807674
24,0.15607432307995064
25,0.18325015870115646
26,0.16591946637262006
27,0.14677589833945365
28,0.2110129535645985
29,0.1471001219065406
30,0.1444065443456532
31,0.16312446362266758
32,0.1328164536921475
33,0.14029474337469183
34,0.17454133848624814
35,0.12778414271215757
36,0.1097045961210798
37,0.10551848717898306
38,0.13810201334718586
39,0.11432028383972959
40,0.11021540974281076
41,0.10060516467562915
42,0.16448839231677392
43,0.09894684708461907
44,0.14309304032926623
45,0.13212782125859612
46,0.09854970709518657
47,0.22640648712382824
48,0.15664037424538668
49,0.07664388012175632
50,0.08457573212967417
51,0.11985766782693996
52,0.11429271105625702
53,0.061347784296999
54,0.08159230561761649
55,0.06106761073643841
56,0.06572628191626606
57,0.08184289613821771
58,0.08721602650820699
59,0.0634682366431112
60,0.07726405124580492
61,0.06456216554840231
62,0.12211642917147386
63,0.05899022172155207
64,0.06809100269743988
65,0.08217304803944231
66,0.10810780068394343
67,0.07533046644703893
68,0.07305685576887304
69,0.05551672899926622
70,0.08225180604968392
71,0.10443921896760922
72,0.1767659722910183
73,0.06423087727596999
74,0.23627533700393685
75,0.0859557768754102
76,0.07379921812997867
77,0.0703640618504482
78,0.1077741657215164
79,0.1297849275563912
80,0.09954210265862375
81,0.09361085042015396
82,0.0480996665728914
83,0.12890542126793614
84,0.0683500288623094
85,0.06987000466089138
86,0.06578483516893872
87,0.09070154352058717
88,0.054837121235820865
89,0.06664039319807119
90,0.14464342188866133
91,0.0766459902479356
92,0.0657450479576447
93,0.07531905836298605
94,0.0899847166929896
95,0.05949723804014618
96,0.07654206150154849
97,0.07790371924600828
98,0.0899523381102931
99,0.10071978451528714
100,0.0704670713139375
