,0
0,0.05431237576243738
1,0.06845380573865463
2,0.07474542768980798
3,0.08248422396591164
4,0.08431873263479256
5,0.09054586442323952
6,0.11596214623084378
7,0.10892532185478801
8,0.13148782788735902
9,0.14137888981044688
10,0.14445739528722729
11,0.1522396741167284
12,0.15086924539347837
13,0.15860971146858183
14,0.1570165795371644
15,0.1737353617200125
16,0.1771206948920944
17,0.17220737446144815
18,0.15781466753845017
19,0.17748704640875856
20,0.20320780748025985
21,0.1643348875821887
22,0.15330302180584354
23,0.14320456467813766
24,0.15134416670769202
25,0.15592389423373604
26,0.1523166876567885
27,0.12931518543180567
28,0.13318570728524282
29,0.1278372412595529
30,0.14902705976427114
31,0.11800426047383938
32,0.1266190644978012
33,0.11470699357577895
34,0.10476531744694406
35,0.08835505725741064
36,0.16603874937074
37,0.10499807212091884
38,0.08528248431203986
39,0.07217574233715698
40,0.09486774381051177
41,0.10813179603183493
42,0.09681513388566422
43,0.0883360280544845
44,0.06971456541983259
45,0.08430358626536665
46,0.06596103168907141
47,0.06215504554176452
48,0.05924168899556765
49,0.06362480712075128
50,0.05878870642896601
51,0.06291087550563432
52,0.07172476641673772
53,0.0562037772215091
54,0.1055070062122535
55,0.07040777852124934
56,0.05344439102488813
57,0.06949689444849494
58,0.051923495450537996
59,0.06737916072874968
60,0.04444530962584995
61,0.06334692041865864
62,0.046535370787548255
63,0.043884169792153864
64,0.09092390556069352
65,0.04596496639627964
66,0.049748863870398174
67,0.0564770057117118
68,0.047257343626027515
69,0.0844456691854603
70,0.03372714641270344
71,0.035154460213494096
72,0.026835456744038595
73,0.06767632567531613
74,0.0261683828536016
75,0.10256963169649266
76,0.06727212341118265
77,0.0431507275711743
78,0.051887921825328774
79,0.0329259707345396
80,0.051849245304234653
81,0.023540158950134327
82,0.033332735215107524
83,0.04067856749125271
84,0.01989663640813412
85,0.10084528392582967
86,0.04588204236848383
87,0.02847334930637112
88,0.04065556296564272
89,0.09538484854988667
90,0.0505674085043892
91,0.0613961143269153
92,0.02138740680353777
93,0.0322464357064146
94,0.04426017032814353
95,0.0795024483712344
96,0.055093587417100444
97,0.03213672118940493
98,0.04063541453143889
99,0.0362209061932963
100,0.02396708597863644
