,0
0,0.05942603267058207
1,0.06727551893123965
2,0.0769265714753799
3,0.07691831923885782
4,0.08557293143668945
5,0.09076479007873307
6,0.10406470417282085
7,0.11371186762270322
8,0.12343433218959449
9,0.13003859043331112
10,0.13557447424728014
11,0.14275851306910547
12,0.15159793936391314
13,0.16013600092613986
14,0.16317557241087632
15,0.1527746903253238
16,0.17434147607236358
17,0.16815469880484066
18,0.17097804395608296
19,0.17536898164650094
20,0.16639212503705583
21,0.16148605008012115
22,0.16184809075619153
23,0.16377823497569943
24,0.15198626456694114
25,0.14365938218292604
26,0.13727087243716438
27,0.1381063006740537
28,0.13957339244259379
29,0.1280571573737659
30,0.14119867211988657
31,0.12645636978117447
32,0.12550182614318267
33,0.11193528455688256
34,0.11294705643221141
35,0.11699309091812975
36,0.13043192672180898
37,0.09734412050515247
38,0.1078998744991413
39,0.08893559532910747
40,0.08836259179920036
41,0.08263003091827226
42,0.08435297177299861
43,0.07181670993643269
44,0.07765364241210082
45,0.08695508911956291
46,0.08086286691745424
47,0.07677048784697343
48,0.06656563569954464
49,0.06677432029721424
50,0.06756227345306422
51,0.046810026087066095
52,0.05982037552869156
53,0.05500955509223299
54,0.07039609670464536
55,0.039633652626515005
56,0.05023121705431029
57,0.06711404017202129
58,0.0519859331580761
59,0.054098664194194915
60,0.03910075303597694
61,0.041802342550946246
62,0.04074337624171322
63,0.06979395419734977
64,0.06749490995061992
65,0.042482867426833014
66,0.07027597208375547
67,0.03826065540364779
68,0.02983358489256491
69,0.04113647457428187
70,0.03094414878438653
71,0.056295413679541426
72,0.03496727336791335
73,0.06998585276393891
74,0.03549905054257107
75,0.02983538461427784
76,0.028259635931881296
77,0.024694813596487047
78,0.06331379959440248
79,0.03799091176354006
80,0.030230840360079916
81,0.03528530308632945
82,0.031434415492555816
83,0.039773522015970106
84,0.02157672840375151
85,0.04731382992919344
86,0.022588328074415947
87,0.027505776657566424
88,0.030203636650399605
89,0.029198856829812405
90,0.023576871579587107
91,0.026210751868164173
92,0.06840149952001558
93,0.02438323795865384
94,0.03178400948132899
95,0.02960846356728183
96,0.032926702843234096
97,0.01817571515837627
98,0.02646812281339759
99,0.02644156129907842
100,0.03130768309490993
