,0
0,0.061460454777124675
1,0.06419451028858894
2,0.07349274368566523
3,0.07647930129168956
4,0.08835443767378363
5,0.08557292083068099
6,0.11696625923270713
7,0.09085041960392455
8,0.10387817093159611
9,0.10624459711279861
10,0.12702451908463375
11,0.13716164391215777
12,0.13205084764981417
13,0.15092360389198764
14,0.1521375073152439
15,0.1589168590776333
16,0.14309961002315905
17,0.16974300725551228
18,0.15967762157766757
19,0.17015490922380333
20,0.16141579748481646
21,0.17797626582579532
22,0.1624711884226941
23,0.18017488514473434
24,0.18164137886227275
25,0.1737469377009762
26,0.15161551930620226
27,0.16824459947639608
28,0.16176394044892856
29,0.1834561226530153
30,0.19064827986393856
31,0.14413115045250052
32,0.13524864001324266
33,0.13914980198917976
34,0.13997054465339337
35,0.11847555626664136
36,0.11818817720138475
37,0.1135935337318423
38,0.13219136497749928
39,0.1149661110211006
40,0.08446568572529406
41,0.10114853813353979
42,0.0890644887999702
43,0.10134134850185553
44,0.10646981270287738
45,0.0904011317683925
46,0.11844207686503959
47,0.08057394695314744
48,0.08735448756778247
49,0.0677775300154444
50,0.06004086253573844
51,0.1297808780315308
52,0.07000531750669368
53,0.10434558799842555
54,0.061564154087373126
55,0.11183520521732286
56,0.09656090667784688
57,0.05267758914129471
58,0.07274926485504907
59,0.07770145012280609
60,0.06310228900253874
61,0.0815638921676198
62,0.11382731006669433
63,0.054047952843534385
64,0.05468889048406863
65,0.04685594500471199
66,0.07497643345159676
67,0.09057127287716848
68,0.05851984735652443
69,0.06368260278651657
70,0.07700165735323844
71,0.24597570160770732
72,0.06215210353078595
73,0.04694348516956608
74,0.0814708391478353
75,0.05796948015579525
76,0.04815534866553393
77,0.0976979623885999
78,0.09684072288858889
79,0.04725227903909924
80,0.03809402768233865
81,0.049807112525450774
82,0.04709172028930818
83,0.07902548150680277
84,0.07005679093315714
85,0.08601563658370333
86,0.038210709021552686
87,0.06572021545051113
88,0.04657976613701463
89,0.045687806332950144
90,0.12976734611089713
91,0.04415388291002295
92,0.1311597558827784
93,0.050619959901128365
94,0.03567067957390536
95,0.08449145486266339
96,0.0411373574422807
97,0.06311083315879673
98,0.04882625394780858
99,0.058385835947833434
100,0.06623742022078086
